Date,Open,High,Low,Close,Adj Close,Volume,Up Move,Down Move,Average Up,Average Down,Relative Strength,RSI
10/9/2017,254.6300049,254.6999969,253.6499939,253.9499969,237.3236542,35803100,0,0.419998169,0.462449941,0.185577728,2.491947422,71.36268451
10/10/2017,254.6000061,255.0500031,253.9799957,254.6199951,237.9497681,43057400,0.669998169,0,0.477274814,0.172322176,2.769665665,73.47244852
10/11/2017,254.5099945,255.0200043,254.3200073,255.0200043,238.3236084,47674300,0.400009155,0,0.471755838,0.160013449,2.948226172,74.67217032
10/12/2017,254.6600037,255.0599976,254.3699951,254.6399994,237.9684906,47065100,0,0.380004883,0.438058993,0.175727123,2.492836539,71.36997426
10/13/2017,255.1399994,255.2700043,254.6399994,254.9499969,238.2581635,54800400,0.309997559,0,0.428911747,0.163175186,2.628535375,72.44067105
10/16/2017,255.2100067,255.5099945,254.8200073,255.2899933,238.5759583,38221700,0.339996338,0,0.422560647,0.151519815,2.788814429,73.60651943
10/17/2017,255.2299957,255.5200043,254.9799957,255.4700012,238.7441406,31561000,,,,,,
10/18/2017,255.8999939,255.9499969,255.5,255.7200012,238.9777832,40888300,,,,,,
10/19/2017,254.8300018,255.8300018,254.3500061,255.7899933,239.0431824,61903800,,,,,,
10/20/2017,256.7000122,257.1400146,255.7700043,257.1099854,240.2767792,89176400,,,,,,
10/23/2017,257.480011,257.5100098,256.019989,256.1099854,239.3422241,63915300,,,,,,
10/24/2017,256.6000061,256.8299866,256.1499939,256.5599976,239.7627411,66935900,,,,,,
10/25/2017,256.1799927,256.3099976,254,255.2899933,238.5759583,103715300,,,,,,
10/26/2017,255.9900055,256.2999878,255.4799957,255.6199951,238.8842926,69798000,,,,,,
10/27/2017,256.4700012,257.8900146,255.6300049,257.7099915,240.8374939,85562500,,,,,,
10/30/2017,256.4700012,257.6000061,256.4100037,256.75,239.9403687,54285700,,,,,,
10/31/2017,257.1799927,257.4400024,256.8099976,257.1499939,240.3141479,60304800,,,,,,
11/1/2017,258.0400085,258.4299927,257.0700073,257.4899902,240.6318665,54202700,,,,,,
11/2/2017,257.4100037,257.75,256.1900024,257.5899963,240.7253723,56449500,,,,,,
11/3/2017,257.769989,258.5,257.2999878,258.4500122,241.529068,59589700,,,,,,
11/6/2017,258.2999878,259,258.2200012,258.8500061,241.902832,49652600,,,,,,
11/7/2017,258.9700012,259.3500061,258.0899963,258.6700134,241.7346497,57502200,,,,,,
11/8/2017,258.4700012,259.2200012,258.1499939,259.1099854,242.1457977,50469600,,,,,,
11/9/2017,257.730011,258.3900146,256.3599854,258.1700134,241.2673798,95085500,,,,,,
11/10/2017,257.730011,258.2900085,257.3699951,258.0899963,241.1925964,59984700,,,,,,
11/13/2017,257.3099976,258.5899963,257.269989,258.3299866,241.4168854,50228600,,,,,,
11/14/2017,257.4100037,257.8500061,256.519989,257.730011,240.8561859,61315200,,,,,,
11/15/2017,256.6199951,257.2200012,255.6300049,256.4400024,239.6506653,80811500,,,,,,
11/16/2017,257.519989,259.0400085,257.4700012,258.6199951,241.6879272,67777000,,,,,,
11/17/2017,258.2200012,258.5899963,257.769989,257.8599854,240.9776611,75756800,,,,,,
11/20/2017,258.1400146,258.519989,257.8599854,258.2999878,241.3888397,48075500,,,,,,
11/21/2017,259.1799927,260.2000122,258.2600098,259.9899902,242.9681549,69176800,,,,,,
11/22/2017,260,260.1499939,259.5700073,259.7600098,242.7532959,45033400,,,,,,
11/24/2017,260.3200073,260.480011,260.1600037,260.3599854,243.3139496,27856500,,,,,,
11/27/2017,260.4100037,260.75,260,260.230011,243.1925354,52274900,,,,,,
11/28/2017,260.7600098,262.8999939,260.6499939,262.8699951,245.6596375,98971700,,,,,,
11/29/2017,263.019989,263.6300049,262.2000122,262.7099915,245.5100708,77512100,,,,,,
11/30/2017,263.7600098,266.0499878,263.6700134,265.0100098,247.6595612,127894400,,,,,,
12/1/2017,264.7600098,265.3099976,260.7600098,264.4599915,247.1455383,164390900,,,,,,
12/4/2017,266.3099976,266.7999878,264.0799866,264.1400146,246.8464661,94040600,,,,,,
12/5/2017,263.1900024,265.1499939,263.0400085,263.1900024,245.9586792,77994500,,,,,,
12/6/2017,263.2999878,263.730011,262.7099915,263.2399902,246.0054321,75898600,,,,,,
12/7/2017,264.0700073,264.4299927,262.9400024,264.0700073,246.7810974,77218600,,,,,,
12/8/2017,265.1600037,265.519989,264.0299988,265.5100098,248.1268463,76563900,,,,,,
12/11/2017,266.3099976,266.3800049,265.480011,266.3099976,248.8743896,83077500,,,,,,
12/12/2017,267.2099915,267.3200073,266.3500061,266.7799988,249.3136444,85195800,,,,,,
12/13/2017,267.0599976,267.5599976,266.6499939,266.75,249.2856598,102905400,,,,,,
12/14/2017,267.0899963,267.2200012,265.6000061,265.6600037,248.266983,100666700,,,,,,
12/15/2017,265.4500122,267.0400085,265.3900146,266.5100098,250.3344269,144610300,,,,,,
12/18/2017,268.1000061,268.6000061,267.980011,268.2000122,251.9218597,83653600,,,,,,
12/19/2017,268.480011,268.5299988,267.0899963,267.1700134,250.9543304,82382900,,,,,,
12/20/2017,268.269989,268.3299866,266.6900024,267.0299988,250.822876,76751500,,,,,,
12/21/2017,267.7399902,268.3900146,267.2999878,267.5799866,251.3394775,67032300,,,,,,
12/22/2017,267.6000061,267.6400146,266.8999939,267.5100098,251.2736969,78720900,,,,,,
12/26/2017,267.0499878,267.4400024,266.8900146,267.1900024,250.973114,45244400,,,,,,
12/27/2017,267.3800049,267.730011,267.0100098,267.3200073,251.0952454,57751000,,,,,,
12/28/2017,267.8900146,267.9200134,267.4500122,267.8699951,251.6118469,45116100,,,,,,
12/29/2017,268.5299988,268.5499878,266.6400146,266.8599854,250.6631622,96007400,,,,,,
1/2/2018,267.8399963,268.8099976,267.3999939,268.769989,252.4572449,86655700,,,,,,
1/3/2018,268.9599915,270.6400146,268.9599915,270.4700012,254.0540009,90070400,,,,,,
1/4/2018,271.2000122,272.1600037,270.5400085,271.6099854,255.1248169,80636400,,,,,,
1/5/2018,272.5100098,273.5599976,271.9500122,273.4200134,256.8250122,83524000,,,,,,
1/8/2018,273.3099976,274.1000061,272.980011,273.9200134,257.2947083,57319200,,,,,,
1/9/2018,274.3999939,275.25,274.0799866,274.5400085,257.8770447,57254000,,,,,,
1/10/2018,273.6799927,274.4200134,272.9200134,274.1199951,257.4824829,69574300,,,,,,
1/11/2018,274.75,276.1199951,274.5599976,276.1199951,259.3611755,62361500,,,,,,
1/12/2018,276.4200134,278.1099854,276.0799866,277.9200134,261.0518799,90816100,,,,,,
1/16/2018,279.3500061,280.0899963,276.1799927,276.9700012,260.1595764,106555100,,,,,,
1/17/2018,278.0299988,280.0499878,276.9700012,279.6099854,262.6393127,113258800,,,,,,
1/18/2018,279.480011,279.9599915,278.5799866,279.1400146,262.1979065,100728000,,,,,,
1/19/2018,279.7999878,280.4100037,279.1400146,280.4100037,263.3908081,140920100,,,,,,
1/22/2018,280.1700134,282.6900024,280.1099854,282.6900024,265.5323486,91322400,,,,,,
1/23/2018,282.7399902,283.6199951,282.3699951,283.2900085,266.0960083,97084700,,,,,,
1/24/2018,284.019989,284.7000122,281.8399963,283.1799927,265.9925842,134816100,,,,,,
1/25/2018,284.1600037,284.269989,282.3999939,283.2999878,266.1053162,84587300,,,,,,
1/26/2018,284.25,286.6300049,283.9599915,286.5799866,269.1862793,107743100,,,,,,
1/29/2018,285.9299927,286.4299927,284.5,284.6799927,267.4015808,90118300,,,,,,
1/30/2018,282.6000061,284.7399902,281.2200012,281.7600098,264.658783,131796400,,,,,,
1/31/2018,282.730011,283.2999878,280.6799927,281.8999939,264.7903137,108364800,,,,,,
2/1/2018,281.0700073,283.0599976,280.6799927,281.5799866,264.4897156,90102500,,,,,,
2/2/2018,280.0799866,280.230011,275.4100037,275.4500122,258.731842,173174800,,,,,,
2/5/2018,273.4500122,275.8500061,263.3099976,263.9299927,247.910965,294681800,,,,,,
2/6/2018,259.9400024,269.7000122,258.7000122,269.1300049,252.7954407,355026800,,,,,,
2/7/2018,268.5,272.3599854,267.5799866,267.6700134,251.4240265,167376100,,,,,,
2/8/2018,268.0100098,268.1700134,257.5899963,257.6300049,241.9933929,246449500,,,,,,
2/9/2018,260.7999878,263.6099854,252.9199982,261.5,245.628479,283565300,,,,,,
2/12/2018,263.8299866,267.0100098,261.6600037,265.3399963,249.2354126,143736000,,,,,,
2/13/2018,263.9700012,266.6199951,263.3099976,266,249.8553925,81223600,,,,,,
2/14/2018,264.3099976,270,264.2999878,269.5899963,253.2274475,120735700,,,,,,
2/15/2018,271.5700073,273.0400085,268.769989,273.0299988,256.4586792,111200300,,,,,,
2/16/2018,272.3200073,275.3200073,272.269989,273.1099854,256.533844,160420100,,,,,,
2/20/2018,272.0299988,273.6700134,270.5,271.3999939,254.9275513,86369700,,,,,,
2/21/2018,271.8999939,274.7200012,269.9400024,270.0499878,253.6595612,98883700,,,,,,
2/22/2018,271.1000061,273.0499878,269.6400146,270.3999939,253.988327,110511300,,,,,,
2/23/2018,271.7900085,274.7099915,271.25,274.7099915,258.0366821,92766400,,,,,,
2/26/2018,275.9299927,278.0100098,275.2600098,277.8999939,261.0330811,86491400,,,,,,
2/27/2018,278.1099854,278.9200134,274.3599854,274.4299927,257.7736816,99099200,,,,,,
2/28/2018,275.6799927,276.1900024,271.2900085,271.6499939,255.1624451,121907800,,,,,,
3/1/2018,271.4100037,273.1700134,266,267.7000122,251.4522095,176855100,,,,,,
3/2/2018,265.7999878,269.7200012,264.8200073,269.0799866,252.7484436,139083200,,,,,,
3/5/2018,267.730011,272.8900146,267.6099854,272.1900024,255.6696625,97307400,,,,,,
3/6/2018,273.2999878,273.3900146,271.1799927,272.8800049,256.3178101,79213200,,,,,,
3/7/2018,270.4200134,273.1799927,270.2000122,272.7799988,256.223877,87063500,,,,,,
3/8/2018,273.5499878,274.2399902,272.4200134,274.1000061,257.4637451,66901200,,,,,,
3/9/2018,275.7000122,278.8699951,275.3399963,278.8699951,261.9442749,113625300,,,,,,
3/12/2018,279.2000122,279.9100037,278.0799866,278.519989,261.6154785,71924800,,,,,,
3/13/2018,279.8399963,280.4100037,276.0299988,276.7200012,259.9247437,91968900,,,,,,
3/14/2018,277.8099976,278.019989,274.6700134,275.2999878,258.5908813,105895100,,,,,,
3/15/2018,275.8800049,276.6099854,274.4299927,275,258.309082,83433000,,,,,,
3/16/2018,274.5,275.3900146,274.1400146,274.2000122,258.5892334,100343700,,,,,,
3/19/2018,273.3500061,274.3999939,268.6199951,270.4899902,255.0903931,109208400,,,,,,
3/20/2018,270.9400024,271.6700134,270.1799927,270.9500122,255.5242615,59757300,,,,,,
3/21/2018,270.8999939,273.269989,270.1900024,270.4299927,255.033844,78709600,,,,,,
3/22/2018,267.9100037,268.8699951,263.3599854,263.6700134,248.6587219,148785900,,,,,,
3/23/2018,264.1700134,264.5400085,257.8299866,258.0499878,243.3586578,183534800,,,,,,
3/26/2018,262.1300049,265.4299927,259.4100037,265.1099854,250.0167084,141956100,,,,,,
3/27/2018,266.1700134,266.769989,258.8399963,260.6000061,245.7634888,129941400,,,,,,
3/28/2018,260.75,262.6400146,258.5799866,259.8299866,245.037262,146452300,,,,,,
3/29/2018,261.1199951,265.2600098,259.8399963,263.1499939,248.1683197,111601600,,,,,,
4/2/2018,262.5499878,263.1300049,254.6699982,257.4700012,242.8116913,186286300,,,,,,
4/3/2018,258.8699951,261.3099976,256.8399963,260.769989,245.9237823,119956900,,,,,,
4/4/2018,256.75,264.3599854,256.6000061,263.5599976,248.5549774,123715300,,,,,,
4/5/2018,265.5499878,266.6400146,264.3200073,265.6400146,250.5165863,82652600,,,,,,
4/6/2018,263.4200134,265.1099854,258,259.7200012,244.9335632,179521200,,,,,,
4/9/2018,261.3699951,264.8399963,259.9400024,261,246.1407318,105442900,,,,,,
4/10/2018,264.269989,266.0400085,262.980011,265.1499939,250.0543976,103529000,,,,,,
4/11/2018,263.4700012,265.6400146,263.3900146,263.7600098,248.7436066,91140200,,,,,,
4/12/2018,265.2600098,267,265.0599976,265.9299927,250.7900085,68890500,,,,,,
4/13/2018,267.4100037,267.5400085,264.0100098,265.1499939,250.0543976,85079200,,,,,,
4/16/2018,267,268.2000122,266.0700073,267.3299866,252.110321,63405300,,,,,,
4/17/2018,269.3299866,270.8699951,268.75,270.1900024,254.8074799,64682000,,,,,,
4/18/2018,270.6900024,271.2999878,269.8699951,270.3900146,254.9961243,57303900,,,,,,
4/19/2018,269.6499939,269.8800049,267.7200012,268.8900146,253.581543,77655900,,,,,,
4/20/2018,268.8099976,269.0599976,265.6099854,266.6099854,251.431366,99953100,,,,,,
4/23/2018,267.2600098,267.8900146,265.3500061,266.5700073,251.3935852,65558000,,,,,,
4/24/2018,267.730011,267.980011,261.2799988,262.980011,248.0079956,112885500,,,,,,
4/25/2018,262.9100037,264.1300049,260.8500061,263.6300049,248.6210022,103840900,,,,,,
4/26/2018,264.7900085,267.25,264.2900085,266.3099976,251.1483765,67731900,,,,,,
4/27/2018,267,267.3399963,265.5,266.5599976,251.3841858,57053600,,,,,,
4/30/2018,267.2600098,267.8900146,264.4299927,264.5100098,249.450882,82182300,,,,,,
5/1/2018,263.8699951,265.1000061,262.1099854,264.980011,249.8941345,74203400,,,,,,
5/2/2018,264.7600098,265.6799927,262.7600098,263.2000122,248.2154694,86368900,,,,,,
5/3/2018,262.2600098,263.3599854,259.0499878,262.6199951,247.6684875,136311500,,,,,,
5/4/2018,261.519989,266.7900085,261.1499939,266.019989,250.8748932,91222100,,,,,,
5/7/2018,266.8900146,268.019989,266.1099854,266.9200134,251.7236938,55304900,,,,,,
5/8/2018,266.5,267.3299866,265.1499939,266.9200134,251.7236938,67499200,,,,,,
5/9/2018,267.6799927,269.8699951,267.0899963,269.5,254.1567688,59666100,,,,,,
5/10/2018,270.3399963,272.3900146,270.2200012,272.019989,256.5333252,72063900,,,,,,
5/11/2018,272.1600037,273.1499939,271.5799866,272.8500061,257.31604,59871500,,,,,,
5/14/2018,273.3399963,274.0799866,272.3599854,272.980011,257.4386597,54790600,,,,,,
5/15/2018,271.5899963,271.6099854,270.0299988,271.1000061,255.6656494,87036100,,,,,,
5/16/2018,271.1400146,272.7600098,271.1099854,272.2399902,256.7408142,53942600,,,,,,
5/17/2018,271.9400024,273.230011,271.1300049,272.0100098,256.5238647,56536400,,,,,,
5/18/2018,271.6199951,272.0299988,270.9299927,271.3299866,255.8825989,64368000,,,,,,
5/21/2018,273.0100098,273.980011,272.5700073,273.3699951,257.806427,58025900,,,,,,
5/22/2018,273.9599915,274.25,272.2399902,272.6099854,257.0897217,52966400,,,,,,
5/23/2018,271.1700134,273.3900146,270.9899902,273.3599854,257.7970276,64694200,,,,,,
5/24/2018,272.9100037,273.2200012,270.7799988,272.7999878,257.2689514,76043800,,,,,,
5/25/2018,272.1499939,272.8599854,271.5799866,272.1499939,256.6559448,56374800,,,,,,
5/29/2018,270.3099976,271.1700134,267.7600098,269.019989,253.7040863,115908600,,,,,,
5/30/2018,270.5,273.1099854,270.4200134,272.6099854,257.0897217,69678400,,,,,,
5/31/2018,272.1499939,272.4899902,270.2600098,270.9400024,255.5148468,93519900,,,,,,
6/1/2018,272.4100037,273.9400024,272.3299866,273.6000061,258.023407,71258400,,,,,,
6/4/2018,274.5299988,275.1900024,274.2600098,274.8999939,259.2493896,45385200,,,,,,
6/5/2018,275.0499878,275.5299988,274.1799927,275.1000061,259.4379578,51135000,,,,,,
6/6/2018,275.7900085,277.519989,275.0899963,277.3999939,261.6070862,62732200,,,,,,
6/7/2018,277.9500122,278.2799988,276.3399963,277.3699951,261.5787048,72969400,,,,,,
6/8/2018,276.8500061,278.25,276.6600037,278.1900024,262.3520508,72139700,,,,,,
6/11/2018,278.4400024,279.3699951,278.3099976,278.5599976,262.7010193,58892500,,,,,,
6/12/2018,279.0299988,279.3299866,278.1900024,278.9200134,263.0404968,72329000,,,,,,
6/13/2018,279.1900024,279.480011,277.7999878,278.0299988,262.2011108,79070600,,,,,,
6/14/2018,279.0100098,279.3299866,278.0599976,278.730011,262.8612976,77097600,,,,,,
6/15/2018,276.6000061,277.5100098,275.3500061,277.1300049,262.5259399,120041600,,,,,,
6/18/2018,275.4899902,276.7000122,274.9500122,276.5599976,261.9860535,52917600,,,,,,
6/19/2018,274,275.75,273.5299988,275.5,260.981842,97531500,,,,,,
6/20/2018,276.269989,276.7200012,275.5899963,275.9700012,261.427124,53785500,,,,,,
6/21/2018,275.9599915,275.980011,273.6799927,274.2399902,259.788269,71061400,,,,,,
6/22/2018,275.6600037,275.7900085,274.4899902,274.7399902,260.2619324,54898500,,,,,,
6/25/2018,273.4400024,273.6199951,269.1000061,271,256.7189636,137854200,,,,,,
6/26/2018,271.6400146,272.5599976,270.7900085,271.6000061,257.287384,68547400,,,,,,
6/27/2018,272.2600098,273.8699951,269.1799927,269.3500061,255.1559448,105110700,,,,,,
6/28/2018,269.2900085,271.75,268.4899902,270.8900146,256.6148071,76650500,,,,,,
6/29/2018,272.1199951,273.6600037,271.1499939,271.2799988,256.9842529,97592500,,,,,,
7/2/2018,269.5100098,272.0400085,269.2399902,271.8599854,257.5336914,63554800,,,,,,
7/3/2018,272.8699951,272.980011,270.4200134,270.8999939,256.6242371,42187100,,,,,,
7/5/2018,272.1700134,273.1799927,270.9599915,273.1099854,258.7177734,56925900,,,,,,
7/6/2018,273.1400146,275.8399963,272.7099915,275.4200134,260.9060364,66493700,,,,,,
7/9/2018,276.5499878,277.9599915,276.5,277.8999939,263.2554016,50550400,,,,,,
7/10/2018,278.4100037,279.0100098,278.0799866,278.8999939,264.2026978,51966800,,,,,,
7/11/2018,277.1499939,278.0400085,276.519989,276.8599854,262.2701721,77054700,,,,,,
7/12/2018,278.2799988,279.4299927,277.6000061,279.3699951,264.6479187,60124700,,,,,,
7/13/2018,279.1700134,279.9299927,278.6600037,279.5899963,264.8563232,48216000,,,,,,
7/16/2018,279.6400146,279.7999878,278.8399963,279.3399963,264.6195679,48201000,,,,,,
7/17/2018,278.4700012,280.9100037,278.4100037,280.4700012,265.6899109,52315500,,,,,,
7/18/2018,280.5599976,281.1799927,280.0599976,281.0599976,266.2489014,44593500,,,,,,
7/19/2018,280.3099976,280.7399902,279.4599915,280,265.2447205,61412100,,,,,,
7/20/2018,279.769989,280.480011,279.5,279.6799927,264.9415588,82337700,,,,,,
7/23/2018,279.4500122,280.4299927,279.0599976,280.2000122,265.4341736,47047600,,,,,,
7/24/2018,281.7900085,282.5599976,280.6300049,281.6099854,266.7698669,68026900,,,,,,
7/25/2018,281.3299866,284.3699951,281.2799988,284.0100098,269.0434265,78882900,,,,,,
7/26/2018,283.2000122,284.1099854,283.0899963,283.3399963,268.4086914,57919500,,,,,,
7/27/2018,283.7099915,283.8200073,280.3800049,281.4200134,266.5898743,76768700,,,,,,
7/30/2018,281.5100098,281.6900024,279.3599854,279.9500122,265.1973267,63742500,,,,,,
7/31/2018,280.8099976,282.019989,280.3800049,281.3299866,266.5046082,68570500,,,,,,
8/1/2018,281.5599976,282.1300049,280.1300049,280.8599854,266.0594177,53853300,,,,,,
8/2/2018,279.3900146,282.5799866,279.1600037,282.3900146,267.5087585,63426400,,,,,,
8/3/2018,282.5299988,283.6600037,282.3299866,283.6000061,268.6549683,53935400,,,,,,
8/6/2018,283.6400146,284.9899902,283.2000122,284.6400146,269.6401978,39400900,,,,,,
8/7/2018,285.3900146,286.0100098,285.2399902,285.5799866,270.5306702,43196600,,,,,,
8/8/2018,285.3900146,285.9100037,284.9400024,285.4599915,270.4169617,42114600,,,,,,
8/9/2018,285.5299988,285.9700012,284.9200134,285.0700073,270.0475769,35717000,,,,,,
8/10/2018,283.4500122,284.0599976,282.3599854,283.1600037,268.2381592,77076000,,,,,,
8/13/2018,283.4700012,284.1600037,281.769989,282.1000061,267.2341309,65732900,,,,,,
8/14/2018,282.9200134,284.1700134,282.480011,283.8999939,268.9392395,43842000,,,,,,
8/15/2018,282.3800049,282.5400085,280.1600037,281.7799988,266.9309082,102925400,,,,,,
8/16/2018,283.3999939,285.0400085,283.3599854,284.0599976,269.0907288,69967900,,,,,,
8/17/2018,283.8299866,285.5599976,283.3699951,285.0599976,270.0380859,65618500,,,,,,
8/20/2018,285.5700073,285.9700012,285.0599976,285.6700134,270.6160278,39807500,,,,,,
8/21/2018,286.25,287.3099976,285.7099915,286.3399963,271.2505798,67272000,,,,,,
8/22/2018,285.8800049,286.7600098,285.5799866,286.1700134,271.0895996,44993300,,,,,,
8/23/2018,285.9700012,286.9400024,285.4299927,285.7900085,270.7296143,49204900,,,,,,
8/24/2018,286.4400024,287.6700134,286.3800049,287.5100098,272.3589783,57487400,,,,,,
8/27/2018,288.8599854,289.8999939,288.6799927,289.7799988,274.5093079,57072400,,,,,,
8/28/2018,290.2999878,290.4200134,289.3999939,289.9200134,274.6419983,46943500,,,,,,
8/29/2018,290.1600037,291.7399902,289.8900146,291.480011,276.119751,61485500,,,,,,
8/30/2018,290.9400024,291.3599854,289.6300049,290.2999878,275.0019531,61229500,,,,,,
8/31/2018,289.8399963,290.8099976,289.2900085,290.3099976,275.0114136,66140800,,,,,,
9/4/2018,289.8399963,290.2099915,288.6799927,289.8099976,274.5377808,57594400,,,,,,
9/5/2018,289.4100037,289.6400146,287.8900146,289.0299988,273.7989197,72452400,,,,,,
9/6/2018,289.1499939,289.4899902,287,288.1600037,272.9747009,65909900,,,,,,
9/7/2018,286.980011,288.7000122,286.7099915,287.6000061,272.4441833,73524800,,,,,,
9/10/2018,288.7399902,289.0400085,287.8800049,288.1000061,272.9178467,50210900,,,,,,
9/11/2018,287.3699951,289.5499878,286.980011,289.0499878,273.8178406,50530500,,,,,,
9/12/2018,289.0599976,289.7999878,288.230011,289.1199951,273.8841248,59810800,,,,,,
9/13/2018,290.3200073,291.0400085,290,290.8299866,275.5039673,51034200,,,,,,
9/14/2018,291.0599976,291.269989,290,290.8800049,275.5513611,55079900,,,,,,
9/17/2018,290.8200073,290.8599854,289.0299988,289.3399963,274.0924988,68244000,,,,,,
9/18/2018,289.5799866,291.5799866,289.5499878,290.9100037,275.579834,61930400,,,,,,
9/19/2018,290.9700012,291.6900024,290.8299866,291.2200012,275.8734741,49080600,,,,,,
9/20/2018,292.6400146,293.9400024,291.2399902,293.5799866,278.1091003,100360600,,,,,,
9/21/2018,293.0899963,293.2200012,291.8099976,291.9899902,277.8549805,105479700,,,,,,
9/24/2018,291.3399963,291.5,290.3699951,291.019989,276.9319763,53409600,,,,,,
9/25/2018,291.5299988,291.6499939,290.480011,290.75,276.6750488,44370000,,,,,,
9/26/2018,290.9100037,292.2399902,289.4100037,289.8800049,275.8471985,79739700,,,,,,
9/27/2018,290.4100037,291.9100037,290.1000061,290.6900024,276.6179504,59249500,,,,,,
9/28/2018,289.9899902,291.2799988,289.9500122,290.7200012,276.6464844,70091400,,,,,,
10/1/2018,292.1099854,292.9299927,290.980011,291.730011,277.607666,62078900,,,,,,
10/2/2018,291.5599976,292.3599854,291.1400146,291.5599976,277.4458008,47258200,,,,,,
10/3/2018,292.7399902,293.2099915,291.3200073,291.7200012,277.5980835,64694600,,,,,,
10/4/2018,291.1799927,291.2399902,287.6600037,289.4400024,275.4284058,111545900,,,,,,
10/5/2018,289.6900024,290.269989,286.2200012,287.8200073,273.8869019,105951700,,,,,,
10/8/2018,287.0499878,288.2200012,285.5,287.8200073,273.8869019,87742200,,,,,,
10/9/2018,287.3900146,288.8599854,286.769989,287.3999939,273.4871826,74339000,,,,,,
10/10/2018,286.8299866,286.9100037,277.8800049,278.2999878,264.8277283,214731000,,,,,,
10/11/2018,277.0799866,278.8999939,270.3599854,272.1700134,258.9945068,274840500,,,,,,
10/12/2018,276.769989,277.0899963,272.3699951,275.9500122,262.5915222,183186500,,,,,,
10/15/2018,275.5499878,277.0400085,274.2999878,274.3999939,261.1165161,102263700,,,,,,
10/16/2018,276.6000061,280.8200073,276.0700073,280.3999939,266.8260498,118255800,,,,,,
10/17/2018,280.4400024,281.1499939,277.5599976,280.4500122,266.8736572,110626000,,,,,,
10/18/2018,279.3999939,280.0700073,274.9700012,276.3999939,263.0196838,134557500,,,,,,
10/19/2018,277.1300049,279.2999878,275.4700012,276.25,262.8769836,139901600,,,,,,
10/22/2018,277,277.3599854,274.4100037,275.0100098,261.696991,82415800,,,,,,
10/23/2018,270.9500122,274.8699951,268.6099854,273.6099854,260.3647461,146352700,,,,,,
10/24/2018,273.3299866,273.7600098,264.7000122,265.3200073,252.4760895,177806700,,,,,,
10/25/2018,267.3800049,271.8099976,266.230011,270.0799866,257.0056458,138061500,,,,,,
10/26/2018,265.9200134,271,262.2900085,265.3299866,252.4855957,201574600,,,,,,
10/29/2018,268.7999878,270.25,259.8500061,263.8599854,251.0867615,160749100,,,,,,
10/30/2018,263.6700134,268.1199951,263.1199951,267.769989,254.8074493,157116000,,,,,,
10/31/2018,270.6499939,273.230011,270.1199951,270.6300049,257.5290222,128296300,,,,,,
11/1/2018,271.6000061,273.730011,270.3800049,273.5100098,260.2696228,99495000,,,,,,
11/2/2018,274.75,275.230011,269.5899963,271.8900146,258.7280579,122634100,,,,,,
11/5/2018,272.4400024,274.0100098,271.3500061,273.3900146,260.1554565,65622500,,,,,,
11/6/2018,273.3200073,275.2999878,273.25,275.1199951,261.8016663,60085900,,,,,,
11/7/2018,277.5599976,281.1000061,277.0799866,281.0100098,267.4065552,102752100,,,,,,
11/8/2018,280.1099854,281.2200012,279.2200012,280.5,266.9212036,65584900,,,,,,
11/9/2018,279.0299988,279.2399902,276.1799927,277.7600098,264.3139038,98812600,,,,,,
11/12/2018,277.1900024,277.4599915,271.9899902,272.5700073,259.3750916,99673600,,,,,,
11/13/2018,273.0899963,275.3299866,271.25,272.0599976,258.8898315,98176600,,,,,,
11/14/2018,274.1600037,274.6099854,268.4500122,270.2000122,257.1199036,125335900,,,,,,
11/15/2018,268.7799988,273.5400085,267.0100098,273.019989,259.8033447,135101400,,,,,,
11/16/2018,271.7900085,274.75,271.2099915,273.730011,260.4790039,126668000,,,,,,
11/19/2018,273.0499878,273.3800049,268.0700073,269.1000061,256.0730896,103061700,,,,,,
11/20/2018,265.3599854,267,263.1499939,264.1199951,251.3341675,136021300,,,,,,
11/21/2018,265.8599854,267.1499939,265.0100098,265.019989,252.1905823,75563700,,,,,,
11/23/2018,263.1799927,264.8200073,263.0700073,263.25,250.5062866,42807900,,,,,,
11/26/2018,265.7799988,267.75,265.3399963,267.5,254.5505371,79981400,,,,,,
11/27/2018,266.3399963,268.3999939,265.6600037,268.3999939,255.4069824,75502400,,,,,,
11/28/2018,269.6000061,274.5799866,268.3299866,274.5799866,261.2877502,127629600,,,,,,
11/29/2018,273.7099915,275.5499878,272.4299927,273.980011,260.7168579,82346400,,,,,,
11/30/2018,273.8099976,276.2799988,273.4500122,275.6499939,262.3059998,98204200,,,,,,
12/3/2018,280.2799988,280.3999939,277.5100098,279.2999878,265.7792664,103176300,,,,,,
12/4/2018,278.3699951,278.8500061,269.8999939,270.25,257.1674194,177986000,,,,,,
12/6/2018,265.9200134,269.9700012,262.4400024,269.8399963,256.7772522,204185400,,,,,,
12/7/2018,269.4599915,271.2200012,262.6300049,263.5700073,250.8107605,161018900,,,,,,
12/10/2018,263.3699951,265.1600037,258.6199951,264.0700073,251.2865906,151445900,,,,,,
12/11/2018,267.6600037,267.8699951,262.480011,264.1300049,251.3437042,121504400,,,,,,
12/12/2018,267.4700012,269,265.3699951,265.4599915,252.6092834,97976700,,,,,,
12/13/2018,266.519989,267.4899902,264.1199951,265.3699951,252.5236816,96662700,,,,,,
12/14/2018,262.9599915,264.0299988,259.8500061,260.4700012,247.8608704,116961100,,,,,,
